S No,Village LGD Code,Village Name (In English),Village Name (In Local language),Hierarchy,Census 2001 Code,Census2011 Code,Pesa Status,View Government Order,View Details,View History,View Map
2391,10303,Ladana (576),लड़ाना (576),Dehra Gopipur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00362700,010303,N,,,,
2392,9126,Ladhiar (46),लुधियाड़ (46),Jawali(Sub-District) / Kangra(District) / Himachal Pradesh(State),00245300,009126,N,,,,
2393,10772,Ladoa (252),लडोआ (252),Rakkar(Sub-District) / Kangra(District) / Himachal Pradesh(State),00409600,010772,N,,,,
2394,11793,Ladoh (701),लदोह (701),Panchrukhi(Sub-District) / Kangra(District) / Himachal Pradesh(State),00511600,011793,N,,,,
2395,8677,Ladori Khas (141),लदोड़ी खास (141),Sadwan(Sub-District) / Kangra(District) / Himachal Pradesh(State),00200500,008677,N,,,,
2396,9855,Ladret (685),लदरेट (685),Nagrota Bagwan(Sub-District) / Kangra(District) / Himachal Pradesh(State),00317900,009855,N,,,,
2397,9333,Lag (16),लग (16),Dareeni(Sub-District) / Kangra(District) / Himachal Pradesh(State),00266000,009333,N,,,,
2398,10687,Lag (67),लग (67),Dadasiba(Sub-District) / Kangra(District) / Himachal Pradesh(State),00401100,010687,N,,,,
2399,10265,Lag Badhna (188),लगवधना (188),Pragpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00358900,010265,N,,,,
2400,10728,Lag Dahdu (191),लगडाहड़ू (191),Pragpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00405200,010728,N,,,,
2401,8586,Lagor (163),लगोड (163),Nurpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00191400,008586,N,,,,
2402,8835,Lagra (35),लगड़ा (35),Rey(Sub-District) / Kangra(District) / Himachal Pradesh(State),00216300,008835,N,,,,
2403,10832,Lagru (709),लगडू (709),Lagru(Sub-District) / Kangra(District) / Himachal Pradesh(State),00415600,010832,N,,,,
2404,10729,Lag Thakran (190),लग ठाकरां (190),Pragpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00405300,010729,N,,,,
2405,10163,Lahalpur (485),लाहलपुर (484),Haripur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00348700,010163,N,,,,
2406,11762,Lahaman (744),लहामण (744),Panchrukhi(Sub-District) / Kangra(District) / Himachal Pradesh(State),00508500,011762,N,,,,
2407,11366,Lahar (583),लाहड (583),Jaisinghpur(Sub-District) / Kangra(District) / Himachal Pradesh(State),00468900,011366,N,,,,
2408,9966,Lahar (610),लाहड़ (610),Nagrota Bagwan(Sub-District) / Kangra(District) / Himachal Pradesh(State),00329000,009966,N,,,,
2409,10980,Lahar (758),लाहड़ (758),Khundian(Sub-District) / Kangra(District) / Himachal Pradesh(State),00430400,010980,N,,,,
2410,10048,Lahar (788),लाहड़ (788),Baroh(Sub-District) / Kangra(District) / Himachal Pradesh(State),00337200,010048,N,,,,
2411,11196,Lahar Buhla (323),लाहड़ बूहला (323),Dhira(Sub-District) / Kangra(District) / Himachal Pradesh(State),00451900,011196,N,,,,
2412,11104,Lahar Duhak (462),लाहड डूहक (462),Thural(Sub-District) / Kangra(District) / Himachal Pradesh(State),00442700,011104,N,,,,
